t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
34.487217,bio,0.000000,0.002518,0.968237,0.000000,0.002518,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.318885,7.000000,0.937810,0.000000,1.318885,0.320000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E1,0.200000,E2,0.200000,E3,0.200000,,0,-1.00
34.862911,bio,0.000000,0.004225,1.035001,0.000000,0.004225,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.318885,7.000000,1.071500,0.000000,1.318885,0.320000,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E1,0.200000,E2,0.200000,E3,0.200000,,1,-1.00
35.424868,bio,0.094146,0.005320,1.100270,0.000000,0.005320,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.318885,7.000000,1.219686,-0.022657,1.318885,0.332051,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E1,0.200000,E2,0.200000,E3,0.200000,,2,-1.00
35.894961,bio,0.384887,0.005414,1.164059,0.000000,0.005414,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.777165,7.000000,1.503361,-0.022949,1.777165,0.383172,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E1,0.200000,E2,0.200000,E3,0.200000,,3,-1.00
36.402169,bio,0.209411,0.006658,1.226378,0.005417,0.006658,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.777165,8.800000,1.548017,-0.023289,1.777165,0.469434,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.725001,E5,0.134240,E1,0.071501,E6,3,499.00
36.872672,bio,0.119068,0.006002,1.287242,0.012333,0.006002,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.777165,10.960000,1.671306,-0.023639,1.777165,0.558379,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.662408,E5,0.180844,E3,0.084621,E6,0,499.00
37.323644,bio,0.069306,0.006612,1.346659,0.010333,0.006612,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.777165,10.960000,1.818410,-0.024059,1.777165,0.550440,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.632054,E5,0.219149,E3,0.079638,E5|E6,0,499.00
37.755909,bio,0.041257,0.007637,1.404630,0.008333,0.007637,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.777165,10.960000,1.974788,-0.024642,1.777165,0.537818,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.596364,E5,0.268083,E3,0.069102,E5|E6,3,499.00
38.197814,bio,0.024277,0.007453,1.461141,0.017050,0.007453,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.944765,13.552000,2.135610,-0.025503,0.944765,0.629398,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.528407,E5,0.339668,E3,0.068741,E5|E6,0,499.00
38.635470,bio,0.014358,0.007814,1.516157,0.015050,0.007814,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.944765,13.552000,2.299018,-0.026808,0.944765,0.612034,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E4,0.471365,E5,0.410386,E3,0.060156,E5|E6,0,499.00
39.101868,bio,0.008204,0.008948,1.569607,0.013050,0.008948,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.944765,13.552000,2.463809,-0.028880,0.944765,0.593548,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.482766,E4,0.414121,E1,0.052159,E5|E6,0,499.00
39.535013,bio,0.004879,0.008761,1.621364,0.011050,0.008761,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.944765,13.552000,2.628922,-0.032191,0.944765,0.574452,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.577125,E4,0.337651,E1,0.045740,E5|E6,0,499.00
39.971861,bio,0.002892,0.009520,1.671210,0.009050,0.009520,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203897,13.552000,2.793040,-0.037625,0.203897,0.554989,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.654003,E4,0.276519,E1,0.038708,E5|E6,3,499.00
40.414690,bio,0.001698,0.009445,1.718783,0.019927,0.009445,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203897,16.000000,2.954344,-0.046655,0.203897,0.664071,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.728853,E4,0.213059,E1,0.031588,E5|E6,0,499.00
40.889892,bio,0.000960,0.009367,1.763504,0.017927,0.009367,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203897,16.000000,3.110155,-0.061840,0.203897,0.644249,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.792333,E4,0.161885,E1,0.025265,E5|E6,0,499.00
41.340190,bio,0.000559,0.009083,1.804468,0.015927,0.009083,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.203897,16.000000,3.256495,-0.087732,0.203897,0.624353,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.843158,E4,0.121401,E1,0.019892,E5|E6,0,499.00
41.800548,bio,0.000322,0.008822,1.840338,0.013927,0.008822,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.787531,16.000000,3.387612,-0.132725,0.787531,0.604413,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.881698,E4,0.090897,E1,0.015619,E5|E6,0,499.00
42.273204,bio,0.000183,0.008618,1.869284,0.011927,0.008618,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.787531,16.000000,3.495751,-0.208513,0.787531,0.584447,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.910085,E4,0.068446,E1,0.012392,E5|E6,2,499.00
42.722056,bio,0.333518,0.008573,1.887587,0.011927,0.008573,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.787531,16.000000,3.677260,-0.313957,0.787531,0.646506,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.894949,E4,0.078230,E1,0.015896,E5|E6,0,499.00
43.203929,bio,0.187064,0.008369,1.890393,0.009927,0.008369,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.787531,16.000000,3.614415,-0.111335,0.787531,0.636679,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.873626,E4,0.091718,E1,0.021205,E5|E6,3,499.00
43.674701,bio,0.106327,0.008471,1.874944,0.022843,0.008471,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.787531,16.000000,3.536918,0.311182,0.787531,0.749699,1.555908,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.832172,E4,0.116421,E1,0.029984,E5|E6,0,499.00
44.158509,bio,0.059499,0.008842,1.841708,0.020843,0.008842,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.724004,16.000000,3.411133,0.379421,1.724004,0.720333,1.897104,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.800676,E4,0.128784,E1,0.042475,E5|E6,0,499.00
44.637213,bio,0.033499,0.009045,1.793839,0.018843,0.009045,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.724004,16.000000,3.240279,0.271448,1.724004,0.695133,1.357238,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.732191,E4,0.161416,E1,0.062254,E5|E6,0,499.00
45.138467,bio,0.018357,0.009203,1.736078,0.016843,0.009203,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.724004,16.000000,3.040115,0.160377,1.724004,0.672105,0.801886,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.669913,E4,0.177911,E1,0.087180,E5|E6,0,499.00
45.601904,bio,0.010526,0.009169,1.673324,0.014843,0.009169,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.724004,16.000000,2.828647,0.074512,1.724004,0.650539,0.372559,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.647316,E4,0.158978,E1,0.114423,E5|E6,0,499.00
46.065804,bio,0.006033,0.009194,1.609692,0.012843,0.009194,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.458226,16.000000,2.620475,0.011093,1.458226,0.629640,0.055464,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.598633,E4,0.153195,E1,0.141449,E5|E6,0,499.00
46.566074,bio,0.003310,0.009170,1.548163,0.010843,0.009170,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.458226,16.000000,2.425400,-0.034416,1.458226,0.609095,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.568925,E1,0.158518,E4,0.132676,E5|E6,0,499.00
47.090450,bio,0.001764,0.009186,1.490622,0.008843,0.009186,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.458226,16.000000,2.248759,-0.067230,1.458226,0.588786,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.646680,E1,0.155545,E3,0.091654,E5|E6,3,499.00
47.653895,bio,0.000897,0.009176,1.438071,0.021760,0.009176,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.458226,16.000000,2.092547,-0.090769,1.458226,0.717779,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.660854,E1,0.127234,E2,0.104595,E5|E6,0,499.00
48.193907,bio,0.000469,0.009167,1.390918,0.019760,0.009167,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.431410,16.000000,1.956699,-0.108391,0.431410,0.697694,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.620756,E2,0.222408,E1,0.088663,E5|E6,0,499.00
48.716701,bio,0.000251,0.009212,1.349159,0.017760,0.009212,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.431410,16.000000,1.839927,-0.121484,0.431410,0.677650,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.519342,E2,0.389005,E1,0.052721,E5|E6,0,499.00
49.259180,bio,0.000131,0.009220,1.312573,0.015760,0.009220,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.431410,16.000000,1.740430,-0.132257,0.431410,0.657626,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.533523,E5,0.417511,E1,0.029236,E5|E6,0,499.00
49.901053,bio,0.000061,0.009240,1.280790,0.013760,0.009240,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.354060,16.000000,1.656178,-0.140735,0.354060,0.637612,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.707506,E5,0.269712,E1,0.013913,E5|E6,4,499.00
50.486497,bio,0.000030,0.009245,1.253393,0.010760,0.009245,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.354060,12.600000,1.585214,-0.148471,0.354060,0.607606,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.751960,E5,0.231177,E1,0.010416,E5|E6,0,499.00
51.080149,bio,0.000015,0.009240,1.229942,0.008760,0.009240,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.354060,12.600000,1.525714,-0.155544,0.354060,0.587603,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.778935,E5,0.205183,E1,0.009576,E5|E6,3,499.00
51.635994,bio,0.000008,0.009257,1.209991,0.018843,0.009257,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.354060,15.520000,1.476005,-0.161636,0.354060,0.688435,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.789156,E5,0.191157,E1,0.010796,E5|E6,0,499.00
52.150880,bio,0.000004,0.009312,1.193120,0.016843,0.009312,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357326,15.520000,1.434626,-0.167662,1.357326,0.668434,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.749924,E5,0.220102,E1,0.015750,E5|E6,0,499.00
52.673443,bio,0.000002,0.009356,1.178952,0.014843,0.009356,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357326,15.520000,1.400346,-0.174642,1.357326,0.648434,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.530653,E5,0.386938,E1,0.046390,E5|E6,0,499.00
53.163350,bio,0.000001,0.009466,1.167131,0.012843,0.009466,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357326,15.520000,1.372072,-0.181133,1.357326,0.628434,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E2,0.439005,E5,0.433299,E1,0.069716,E5|E6,0,499.00
53.626441,bio,0.000001,0.009517,1.157333,0.010843,0.009517,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.357326,15.520000,1.348864,-0.187574,1.357326,0.608433,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.508179,E2,0.315753,E1,0.099672,E5|E6,1,499.00
54.107659,bio,0.100065,0.009584,1.148602,0.005843,0.009584,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.766000,15.520000,1.338394,-0.115240,1.766000,0.578446,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.540918,E2,0.235661,E1,0.129052,E5|E6,3,499.00
54.573197,bio,0.057235,0.009696,1.140639,0.018360,0.009696,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.766000,16.000000,1.313143,-0.091710,1.766000,0.695047,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.544339,E2,0.178835,E1,0.153889,E5|E6,0,499.00
55.039082,bio,0.032724,0.009762,1.133631,0.016360,0.009762,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.766000,16.000000,1.294776,-0.127025,1.766000,0.670145,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.563107,E2,0.162942,E1,0.153765,E5|E6,0,499.00
55.471080,bio,0.019486,0.009888,1.127600,0.014360,0.009888,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.766000,16.000000,1.280275,-0.148467,1.766000,0.647497,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.558043,E1,0.175362,E2,0.128521,E5|E6,0,499.00
55.970837,bio,0.010697,0.009968,1.122501,0.012360,0.009968,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.902635,16.000000,1.268403,-0.164442,0.902635,0.625739,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.553358,E1,0.191752,E3,0.102435,E5|E6,0,499.00
56.471164,bio,0.005869,0.010072,1.118248,0.010360,0.010072,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.902635,16.000000,1.258692,-0.173915,0.902635,0.604774,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.547716,E1,0.204322,E3,0.107575,E5|E6,0,499.00
56.998905,bio,0.003115,0.010165,1.114737,0.008360,0.010165,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.902635,16.000000,1.250751,-0.176346,0.902635,0.584223,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.542385,E1,0.213910,E3,0.110067,E5|E6,3,499.00
57.475797,bio,0.001758,0.010274,1.111865,0.021277,0.010274,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.902635,16.000000,1.244291,-0.171428,0.902635,0.713118,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.528155,E1,0.217256,E3,0.126405,E5|E6,0,499.00
58.007821,bio,0.000928,0.010385,1.109530,0.019277,0.010385,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200939,16.000000,1.239061,-0.157664,0.200939,0.692952,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.521209,E1,0.221335,E3,0.130895,E6,0,499.00
58.558674,bio,0.000479,0.010469,1.107641,0.017277,0.010469,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200939,16.000000,1.234840,-0.137193,0.200939,0.672863,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.517744,E1,0.224734,E3,0.131204,E6,3,499.00
59.056653,bio,0.000264,0.010572,1.106115,0.030193,0.010572,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200939,16.000000,1.231437,-0.111772,0.200939,0.801986,0.000000,ALERT: PRE-ICTAL (RICCI DEGRADATION),E5,0.511635,E1,0.219899,E3,0.145794,E6,0,499.00
59.541546,bio,0.000147,0.010671,1.104878,0.028193,0.010671,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.200939,16.000000,1.228684,-0.088723,0.200939,0.781963,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.506155,E1,0.221429,E3,0.149054,E6,4,499.00
60.007074,bio,0.000084,0.010717,1.103873,0.025193,0.010717,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.826340,12.600000,1.226446,-0.068279,0.826340,0.751950,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.502841,E1,0.221702,E3,0.152653,E6,0,499.00
60.473493,bio,0.000048,0.010773,1.103042,0.023193,0.010773,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.826340,12.600000,1.224598,-0.050368,0.826340,0.731943,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.499117,E1,0.222008,E3,0.155299,E6,0,499.00
60.951425,bio,0.000027,0.010841,1.102335,0.021193,0.010841,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.826340,12.600000,1.223027,-0.032325,0.826340,0.711939,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.498737,E1,0.222902,E3,0.154246,E6,4,499.00
61.456557,bio,0.000015,0.010917,1.101719,0.018193,0.010917,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.826340,9.880000,1.221656,-0.024602,0.826340,0.681936,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.497193,E1,0.224886,E3,0.151114,E6,0,499.00
61.969907,bio,0.000008,0.010988,1.101166,0.016193,0.010988,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.740152,9.880000,1.220424,-0.021991,1.740152,0.661935,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.496744,E1,0.227234,E3,0.146273,E6,0,499.00
62.448135,bio,0.000005,0.011078,1.100659,0.014193,0.011078,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.740152,9.880000,1.219289,-0.016135,1.740152,0.641934,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.500005,E1,0.230363,E3,0.137027,E6,0,499.00
62.912822,bio,0.000003,0.011156,1.100174,0.012193,0.011156,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.740152,9.880000,1.218203,-0.013861,1.740152,0.621934,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.498723,E1,0.231852,E3,0.134021,E6,0,499.00
63.394270,bio,0.000001,0.011214,1.099707,0.010193,0.011214,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.740152,9.880000,1.217155,-0.016818,1.740152,0.601934,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.502186,E1,0.233613,E3,0.127727,E6,0,499.00
63.935872,bio,0.000001,0.011335,1.099236,0.008193,0.011335,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.424323,9.880000,1.216094,-0.009004,1.424323,0.581933,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.502116,E1,0.235597,E3,0.122230,E6,3,499.00
64.454124,bio,0.000000,0.011408,1.098747,0.016010,0.011408,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.424323,12.256000,1.214991,-0.006485,1.424323,0.660100,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.500784,E1,0.235026,E3,0.124068,E6,0,499.00
64.950980,bio,0.000000,0.011431,1.098248,0.014010,0.011431,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.424323,12.256000,1.213866,-0.003941,1.424323,0.640100,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.505967,E1,0.236515,E3,0.116915,E6,1,499.00
65.418611,bio,0.100214,0.011501,1.097145,0.009010,0.011501,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.424323,12.256000,1.221455,0.118549,1.424323,0.610143,0.592747,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.511438,E1,0.239626,E4,0.117630,E6,3,499.00
65.885420,bio,0.057233,0.011553,1.095356,0.018807,0.011553,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.403665,15.107200,1.210724,0.239467,0.403665,0.699513,1.197335,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.506467,E1,0.238617,E4,0.116665,E6,0,499.00
66.395598,bio,0.031029,0.011622,1.093241,0.016807,0.011622,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.403665,15.107200,1.203740,0.117261,0.403665,0.674272,0.586303,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.504647,E1,0.239722,E4,0.117449,E6,0,499.00
66.940094,bio,0.016144,0.011691,1.091021,0.014807,0.011691,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.403665,15.107200,1.198144,0.035181,0.403665,0.651295,0.175903,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.507452,E1,0.240116,E4,0.117007,E6,0,499.00
67.376633,bio,0.009561,0.011740,1.088822,0.012807,0.011740,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.403665,15.107200,1.193137,-0.011980,0.403665,0.629979,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.510864,E1,0.238159,E4,0.114688,E6,0,499.00
67.890640,bio,0.947533,0.011749,1.079264,0.010807,0.011749,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.373895,15.107200,2.070186,1.404784,0.373895,0.797573,7.023918,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.490439,E1,0.247492,E4,0.117726,E6,0,499.00
68.361846,bio,0.538299,0.011782,1.062364,0.008807,0.011782,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.373895,15.107200,1.426163,0.569585,0.373895,0.695727,2.847924,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.480706,E1,0.251582,E3,0.120706,E6,3,499.00
68.834480,bio,0.305288,0.011826,1.042388,0.020979,0.011826,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.373895,16.000000,1.187882,0.167210,0.373895,0.770851,0.836051,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.480251,E1,0.242961,E3,0.134568,E6,1,499.00
69.306440,bio,0.274211,0.011882,1.021321,0.015979,0.011882,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.373895,16.000000,1.126762,0.053083,0.373895,0.714635,0.265416,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.490265,E1,0.236968,E3,0.133217,E6,0,499.00
69.773109,bio,0.156631,0.011938,1.000735,0.013979,0.011938,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.384989,16.000000,1.034834,-0.023046,1.384989,0.671120,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.499500,E1,0.230745,E3,0.131802,E6,0,499.00
70.290035,bio,0.084233,0.012014,0.981964,0.011979,0.012014,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.384989,16.000000,0.980511,-0.092306,1.384989,0.636640,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.509153,E1,0.224785,E3,0.128285,E6,0,499.00
70.766872,bio,0.047531,0.012015,0.965529,0.009979,0.012015,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.384989,16.000000,0.943968,-0.132908,1.384989,0.609299,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.522318,E1,0.219054,E3,0.121177,E6,1,499.00
71.293434,bio,0.118417,0.012106,0.958226,0.006493,0.012106,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.384989,16.000000,0.942102,-0.810626,1.384989,0.588612,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.529230,E1,0.213971,E3,0.114631,E5|E6,3,499.00
71.768103,bio,0.066994,0.012248,0.960674,0.017896,0.012248,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.756445,16.000000,0.937817,-0.842584,1.756445,0.692359,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.529854,E1,0.207141,E3,0.120571,E5|E6,0,499.00
72.243480,bio,0.037870,0.012339,0.969398,0.015896,0.012339,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.756445,16.000000,0.952219,1.063500,1.756445,0.666534,5.317499,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.538404,E1,0.205120,E3,0.115416,E5|E6,0,499.00
72.744973,bio,0.020777,0.012399,0.982182,0.013896,0.012399,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.756445,16.000000,0.976819,0.360634,1.756445,0.643115,1.803172,STATE: ICTAL (TOPO-DYNAMIC COLLAPSE),E5,0.542391,E1,0.204837,E3,0.114461,E5|E6,0,499.00
73.270771,bio,0.011039,0.012452,0.997522,0.011896,0.012452,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.756445,16.000000,1.007550,0.174215,1.756445,0.621168,0.871075,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.547906,E1,0.206829,E3,0.111832,E5|E6,0,499.00
73.737254,bio,0.006307,0.012634,1.014330,0.009896,0.012634,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.756445,16.000000,1.041965,0.087137,1.756445,0.600221,0.435684,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.543344,E1,0.211221,E3,0.111260,E5|E6,3,499.00
74.208733,bio,0.003582,0.012786,1.031795,0.022813,0.012786,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.871789,16.000000,1.078359,0.035811,0.871789,0.728843,0.179057,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.530771,E1,0.211749,E3,0.127536,E5|E6,0,499.00
74.673932,bio,0.002050,0.012824,1.049299,0.020813,0.012824,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.871789,16.000000,1.115458,0.000554,0.871789,0.708537,0.002772,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.529110,E1,0.215083,E3,0.129404,E6,0,499.00
75.108855,bio,0.001216,0.012851,1.066357,0.018813,0.012851,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.871789,16.000000,1.152218,-0.026747,0.871789,0.688370,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.523880,E1,0.218397,E3,0.130168,E6,0,499.00
75.586927,bio,0.000685,0.012961,1.082602,0.016813,0.012961,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.871789,16.000000,1.187785,-0.049027,0.871789,0.668264,0.000000,STATE: ISOSTASIS (STABLE GEOMETRY),E5,0.515891,E1,0.219171,E3,0.130377,E6,0,499.00
